"","mun_code","municipio","incidence 2007","incidence 2008","incidence 2009","incidence 2010","incidence 2011","incidence 2012","incidence 2013","incidence 2014","incidence 2015","incidence 2016","incidence 2017","incidence 2018","incidence 2019","incidence 2020","incidence 2021","incidence 2022","incidence 2023","incidence 2024"
"4580","421810","421810 TIMBE DO SUL",0,0,0,0,0,0,0,0,0,18.5908161368284,55.7931932304259,37.3552484124019,0,0,0,0,0,0
"4581","421820","421820 TIMBO",17.6071837309622,43.1319550277482,8.49737997450786,10.8772502311416,13.3890317052271,13.1947010080752,5.03271263210871,17.2775515241269,16.9561320640457,9.51361636342014,0,6.89908932020973,6.781500067815,2.22335860550948,6.5641205172527,4.33425797503467,10.8462222607866,4.0897286465043
"4582","421825","421825 TIMBO GRANDE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4583","421830","421830 TRES BARRAS",10.8748844543527,0,0,0,0,0,5.33617929562433,0,10.5568751649512,0,0,0,0,0,0,0,0,0
"4584","421835","421835 TREVISO",0,0,0,0,28.1135788585887,0,0,0,0,0,25.8866166192079,0,0,25.2143217347453,0,0,0,0
"4585","421840","421840 TREZE DE MAIO",13.9742873113471,14.7297098247165,0,0,29.0317898098418,0,28.4252416145537,0,14.1502759303806,0,0,0,0,0,14.0765765765766,13.598041881969,27.1665308340125,0
"4586","421850","421850 TREZE TILIAS",0,0,16.6472448809722,0,0,0,14.4404332129964,14.120304998588,0,13.5281385281385,0,0,0,0,12.2880314573605,0,22.7608967793331,0
"4587","421860","421860 TROMBUDO CENTRAL",0,0,0,0,45.3720508166969,0,0,0,0,0,0,0,13.5869565217391,0,13.3226751931788,0,109.980753368161,0
"4588","421870","421870 TUBARAO",12.4513618677043,21.9080903447916,8.28775070445881,7.19905383863835,14.3100998640541,10.1613624354753,3.94929110224715,9.79556652659006,15.551646044536,6.75193394679476,3.82932690006414,2.85885817204609,3.78479647256969,0,2.79999626667164,4.37104966386628,3.63345687086694,3.46335339192173
"4589","421875","421875 TUNAPOLIS",95.7395883197702,20.9248796819418,0,0,21.6356555603635,21.6825672159584,21.4592274678112,21.5331610680448,86.4304235090752,0,21.7533173809006,21.9250164437623,0,22.0994475138122,0,39.8565165404544,40.6834825061025,0
"4590","421880","421880 TURVO",8.87232721142756,0,0,8.43597098025983,0,0,8.09519954666882,0,7.96749263006932,0,0,0,15.5050779130165,0,0,0,0,7.41179958493922
"4591","421885","421885 UNIAO DO OESTE",30.3490136570561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4592","421890","421890 URUBICI",9.36241924913398,0,9.23958237087684,0,9.31619154089808,9.28763815361753,0,0,0,0,0,0,0,0,0,26.8913589100036,0,0
"4593","421895","421895 URUPEMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4594","421900","421900 URUSSANGA",0,0,0,0,4.92829333201912,0,4.80169019494862,0,4.76122458696377,0,0,0,14.1056987022757,4.68515742128935,4.66875204257902,9.5625149414296,4.78034322864382,0
"4595","421910","421910 VARGEAO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4596","421915","421915 VARGEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4597","421917","421917 VARGEM BONITA",0,0,0,0,0,0,0,0,21.3949507916132,0,0,0,0,0,0,0,0,0
"4598","421920","421920 VIDAL RAMOS",0,0,16.3585800752495,0,0,0,0,31.3873195229127,47.1253534401508,31.4415972331394,62.9326620516048,15.7554750275721,15.7778479015462,47.4008532153579,0,16.2337662337662,64.6307965745678,31.8725099601594
"4599","421930","421930 VIDEIRA",2.06598764539388,4.3330372424551,0,0,0,0,0,1.98613676537766,1.96363350744217,0,1.92063918872201,0,1.88448129652313,1.86532363365044,0,0,0,0
"4600","421935","421935 VITOR MEIRELES",0,0,0,0,0,0,0,0,0,0,19.7784810126582,0,0,0,0,0,18.6219739292365,0
"4601","421940","421940 WITMARSUM",0,0,0,0,0,0,26.5322366675511,0,0,0,25.5623721881391,0,0,0,0,0,0,0
"4602","421950","421950 XANXERE",0,2.39429200785328,0,2.26613488034808,2.23999283202294,6.64599025254763,0,0,0,0,0,0,0,0,0,1.96086121024354,1.93772162691108,0
"4603","421960","421960 XAVANTINA",0,0,0,0,0,0,0,0,0,24.7586036147561,0,0,25.4258835494533,0,0,0,0,0
"4604","421970","421970 XAXIM",0,15.8585418070808,0,0,0,3.82482310193154,0,3.65817968978636,0,7.16306722538591,0,0,3.48359228035951,0,0,0,3.13302838523717,0
"4605","421985","421985 ZORTEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4606","422000",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"4607","430003","430003 ACEGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4608","430005","430005 AGUA SANTA",0,0,0,0,0,0,0,0,0,26.0348867482426,0,0,0,0,0,46.029919447641,0,0
"4609","430010","430010 AGUDO",27.6487502764875,11.6863386700947,17.5767518162644,5.98014591556034,24.0009600384015,6.01974476282206,0,0,5.8411214953271,23.3890773009005,40.9716125256073,96.8288549987896,176.173986999575,36.5831351746845,42.8291727851199,5.97371565113501,0,18.3531139116603
"4610","430020","430020 AJURICABA",13.5538086202223,0,0,0,27.6969948760559,0,0,0,0,0,27.1812992661049,0,0,0,0,29.8195914715968,14.8809523809524,0
"4611","430030","430030 ALECRIM",0,0,13.7816979051819,0,0,0,0,0,0,0,0,0,33.6134453781513,34.3229792345976,0,0,16.3318634656214,48.1695568400771
"4612","430040","430040 ALEGRETE",1.12178048999372,2.5142052597174,0,2.5755605063552,0,1.30473357340431,0,1.26955108673573,1.27390157836406,1.27805326926026,0,0,1.35889874845425,1.3693377882456,0,1.38995065675169,1.38104379289867,6.72684954728302
"4613","430045","430045 ALEGRIA",0,0,0,0,0,0,0,0,24.1837968561064,24.4798041615667,24.770869457518,28.0977802753582,0,0,0,0,0,26.9469145782808
"4614","430047","430047 ALMIRANTE TAMANDARE DO SUL",0,0,0,0,0,0,47.4833808167142,0,0,47.9616306954436,0,0,50.9164969450102,0,0,0,50.7872016251904,0
"4615","430050","430050 ALPESTRE",0,0,0,0,0,0,0,0,26.1780104712042,13.2749236691889,0,0,0,0,0,0,0,0
"4616","430055","430055 ALTO ALEGRE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4617","430057","430057 ALTO FELIZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4618","430060","430060 ALVORADA",5.00828643756033,6.62640337757246,2.80508843041277,4.08845369570661,3.05231670838166,2.5324020846734,4.3956043956044,1.4585551552632,2.90471095705385,1.92871470452091,7.68576739985685,3.82385415820241,6.18149830008797,0.473144327945797,0,0.537862855729046,2.13544030109708,44.8185620968905
"4619","430063","430063 AMARAL FERRADOR",0,0,0,0,0,0,0,0,0,0,0,14.3389733295096,0,0,0,0,0,18.5391175380052
"4620","430064","430064 AMETISTA DO SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7844541038098
"4621","430066","430066 ANDRE DA ROCHA",0,0,0,0,81.6993464052288,0,0,0,0,0,0,0,0,0,0,0,0,0
"4622","430070","430070 ANTA GORDA",0,0,0,0,0,0,0,16.0565189466924,0,0,0,0,0,0,0,16.7728950016773,0,0
"4623","430080","430080 ANTONIO PRADO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4624","430085","430085 ARAMBARE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7473284255521
"4625","430087","430087 ARARICA",0,0,0,20.5592105263158,20.2922077922078,0,0,0,0,0,0,0,0,0,0,0,0,0
"4626","430090","430090 ARATIBA",0,14.8478099480327,0,15.2322924600152,0,0,0,0,0,0,0,15.9159637116027,0,0,0,0,0,0
"4627","430100","430100 ARROIO DO MEIO",0,0,0,0,15.852885225111,0,0,15.0579731968077,4.98877525567473,0,0,9.69133110432718,9.61307378034127,4.76939953259885,4.7346243075612,9.10705341286827,18.216595318335,17.7856825255669
"4628","430105","430105 ARROIO DO SAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04404449669892,8.78425860857344
"4629","430107","430107 ARROIO DO PADRE",0,0,0,0,0,0,0,0,0,0,0,0,0,33.8868180277872,0,0,0,0
"4630","430110","430110 ARROIO DOS RATOS",0,7.08516366728071,0,0,0,0,7.07613925842061,0,7.04374163555681,0,0,0,14.1332768002261,0,0,0,0,13.4021309388193
"4631","430120","430120 ARROIO DO TIGRE",0,0,0,0,0,0,0,0,7.50976269149895,0,0,0,0,0,0,8.31808351355848,0,48.7963565387118
"4632","430130","430130 ARROIO GRANDE",0,0,0,0,5.42947116950809,0,0,0,0,5.28122524425667,0,0,0,0,0,0,0,0
"4633","430140","430140 ARVOREZINHA",0,0,0,0,0,9.78473581213307,0,0,0,0,0,0,9.59324635456639,0,0,0,0,37.9326695116169
"4634","430150","430150 AUGUSTO PESTANA",0,13.4989200863931,0,14.0924464487035,14.2005112184039,0,13.8773244518457,27.8745644599303,0,0,0,0,15.0127608467197,0,0,0,13.9879703455029,0
"4635","430155","430155 AUREA",0,0,0,0,0,0,26.6808964781217,0,0,0,0,0,56.274620146314,0,28.4333238555587,29.4031167303734,29.4464075382803,0
"4636","430160","430160 BAGE",0,0,0.86396820597002,0.856208366868161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4637","430163","430163 BALNEARIO PINHAL",0,0,0,0,0,0,8.40689365279529,0,0,0,0,0,7.10833096388968,0,0,6.77093912925723,0,0
"4638","430165","430165 BARAO",0,0,0,0,0,0,16.6444740346205,0,0,0,0,32.5785958625183,16.2048290390536,0,0,15.4416306361952,30.9549605324253,0
"4639","430170","430170 BARAO DE COTEGIPE",0,0,14.8787382829936,0,0,0,0,0,14.8060408646728,14.7950880307738,14.78633742422,0,0,0,0,0,0,27.3485573635991
"4640","430175","430175 BARAO DO TRIUNFO",13.63698349925,0,0,0,0,0,0,0,0,0,0,0,13.3564845732603,0,0,0,0,0
"4641","430180","430180 BARRACAO",0,18.4365781710914,0,0,0,0,0,0,18.2315405651778,0,91.3408841797589,56.657223796034,56.8720379146919,0,0,0,0,0
"4642","430185","430185 BARRA DO GUARITA",39.5100750691426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4643","430187","430187 BARRA DO QUARAI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4644","430190","430190 BARRA DO RIBEIRO",0,8.48968503268529,0,7.95418390073178,0,7.88519161015613,0,0,7.53977229887657,0,0,0,0,0,7.34322220590395,8.38574423480084,0,0
"4645","430192","430192 BARRA DO RIO AZUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.9970501474926,0,0
"4646","430195","430195 BARRA FUNDA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.048057669203,0,39.1389432485323
"4647","430200","430200 BARROS CASSAL",0,0,0,0,0,0,0,0,0,0,17.4125021765628,0,0,0,0,0,0,0
"4648","430205","430205 BENJAMIN CONSTANT DO SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4649","430210","430210 BENTO GONCALVES",0,0.946620092958093,2.80373831775701,1.86431514383191,1.84364082189508,0.91196775282026,1.79559003088415,0.89032924375434,4.41356907676962,2.6269012197578,0.869043791116634,2.51997076833909,7.47173194746542,1.64199568155136,1.62482736209278,2.31785521131113,0.812011270716438,3.1305028370182
"4650","430215","430215 BOA VISTA DAS MISSOES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4651","430220","430220 BOA VISTA DO BURICA",29.9222022740874,15.0262960180316,15.0105073551486,0,60.8457560085184,0,0,14.6886016451234,14.6735143066764,58.633831720903,14.6434324205594,0,14.8986889153754,0,14.8986889153754,0,0,0
"4652","430222","430222 BOA VISTA DO CADEADO",0,0,0,0,0,0,39.6825396825397,0,0,0,0,0,0,40.5186385737439,0,0,0,0
"4653","430223","430223 BOA VISTA DO INCRA",0,0,0,0,0,0,0,39.2310710082385,0,0,0,0,0,0,0,0,0,0
"4654","430225","430225 BOA VISTA DO SUL",0,0,0,0,0,0,0,0,34.9772647778944,0,0,0,0,0,0,0,0,0
"4655","430230","430230 BOM JESUS",0,0,0,0,0,0,0,0,0,8.48608282416836,0,0,0,0,8.87311446317658,0,0,0
"4656","430235","430235 BOM PRINCIPIO",0,0,0,0,0,0,7.9088895919013,7.81738586616635,15.4655119084442,0,0,0,21.3447171824973,0,0,32.0122927204046,22.8275757114594,36.6300366300366
"4657","430237","430237 BOM PROGRESSO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8213132400431,0,0,0
"4658","430240","430240 BOM RETIRO DO SUL",0,0,0,0,0,8.63856254319281,0,0,8.25763831544178,8.22503701266656,0,0,0,0,0,0,0,7.95038956908888
"4659","430245","430245 BOQUEIRAO DO LEAO",0,0,0,0,0,0,0,0,12.639029322548,0,0,0,0,0,0,0,0,0
"4660","430250","430250 BOSSOROCA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4661","430258","430258 BOZANO",0,0,0,0,0,0,44.4839857651246,0,0,0,0,0,47.1031559114461,0,0,0,0,0
"4662","430260","430260 BRAGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4663","430265","430265 BROCHIER",0,0,0,0,0,0,0,0,60.5815831987076,0,0,0,19.7083169097359,0,0,0,20.1369311316955,0
"4664","430270","430270 BUTIA",4.60850730448408,0,0,0,0,0,0,0,0,0,0,0,0,4.77281405116457,0,0,0,5.14588586425153
"4665","430280","430280 CACAPAVA DO SUL",2.88566976395221,3.008876184745,0,0,0,0,0,2.88475407471513,2.88566976395221,0,0,0,0,0,0,0,3.07550361371675,26.8592574907485
"4666","430290","430290 CACEQUI",0,0,0,7.31207955542556,0,0,0,0,7.30727073438071,0,0,0,0,0,8.13603449678627,0,0,0
"4667","430300","430300 CACHOEIRA DO SUL",2.22360579916392,1.15273775216138,5.77674053192227,9.543464516206,5.98680508160015,1.20167754184842,3.49019835960677,8.15565653035069,9.33358222885944,1.16822429906542,7.01795426633136,7.26858638109198,20.6810136129731,6.10731778817379,3.67863449087699,5.01391361026849,7.49344323716748,15.8054711246201
"4668","430310","430310 CACHOEIRINHA",0.806198050613114,3.41288192281768,3.38736175329844,0,4.19811756408426,0,4.82036120573302,2.39528607700046,0,3.1579113574282,1.57086979060306,0.773353337406328,1.5350018803773,0,0.756750211890059,0,2.20170558792878,4.24619434831532
"4669","430320","430320 CACIQUE DOBLE",0,0,0,0,0,0,19.7784810126582,0,0,58.9390962671906,19.6078431372549,79.1295746785361,39.4866732477789,0,0,21.7296827466319,0,42.6075841499787
"4670","430330","430330 CAIBATE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4671","430340","430340 CAICARA",0,0,0,0,0,0,0,0,0,0,0,0,0,21.2765957446809,0,0,20.6782464846981,0
"4672","430350","430350 CAMAQUA",20.0212533304585,12.7885414668457,19.1317379589624,11.1528901918297,11.1204664241346,9.50510107090805,4.58652479016649,6.09495946851953,7.5947444368497,3.02888037436961,12.0818545646757,16.6580852288215,12.0734670469809,6.01702818977707,2.99913025222685,6.49371732848469,1.60771704180064,1.56350161822417
"4673","430355","430355 CAMARGO",0,0,0,0,0,0,0,0,36.7917586460633,0,0,0,0,0,0,0,0,0
"4674","430360","430360 CAMBARA DO SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6666144446185,0,0,0
"4675","430367","430367 CAMPESTRE DA SERRA",0,0,0,0,0,0,0,0,0,0,0,29.585798816568,0,0,0,0,30.8451573103023,0
"4676","430370","430370 CAMPINA DAS MISSOES",0,0,0,0,0,0,0,0,16.4744645799012,16.5809981760902,16.6833500166834,0,0,0,18.7793427230047,34.0020401224073,0,116.647225462423
"4677","430380","430380 CAMPINAS DO SUL",0,0,0,0,0,0,0,0,0,0,0,18.2781941144215,0,0,0,0,0,0
"4678","430390","430390 CAMPO BOM",5.06380392951185,6.7894424170415,10.1062844245313,3.32922728634684,4.9554832422075,0,3.15761221364404,7.8410463092195,10.9083542410123,1.54911468095983,1.54049973811504,1.51157869278675,7.49490346564336,2.87943793371534,0,1.52951973080453,3.180358108323,7.72749752720079
"4679","430400","430400 CAMPO NOVO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4680","430410","430410 CAMPOS BORGES",0,0,0,0,0,28.9771080846132,0,0,0,0,28.4575981787137,0,0,0,0,0,0,0
"4681","430420","430420 CANDELARIA",22.4129098360656,26.3426520464948,26.3002169767901,43.0877332537868,16.5475244903362,13.2187706543291,25.5313716729431,6.36800713216799,19.0621425848265,25.3638121809708,18.9855393475303,28.7484827189676,22.3178702375259,28.6432640590688,3.17712470214456,3.53994831675458,0,23.5033408320183
"4682","430430","430430 CANDIDO GODOI",31.041440322831,0,29.7663342759339,15.3022188217292,15.4012012937009,0,15.0285542530809,0,15.1331719128329,30.362835888872,15.2276534186082,0,48.4027105517909,0,0,31.791448100461,0,62.2955925868245
"4683","430435","430435 CANDIOTA",0,0,11.660447761194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4684","430440","430440 CANELA",0,2.47224900491978,2.43232067715808,0,0,2.49525900788502,0,2.37772546781749,2.35787885218457,0,6.9666991779295,0,2.22232099204409,2.19838199085473,0,0,4.08613574142933,3.95155394859028
"4685","430450","430450 CANGUCU",3.81912618392912,8.9800463370391,0,3.75523385718846,1.87269424521058,3.73601330020735,3.60607262630269,0,0,0,0,0,5.35284146667856,0,0,12.2644209149258,4.02576489533011,5.88258363073062
"4686","430460","430460 CANOAS",3.55628261777963,4.84991042821678,1.80694045830033,2.77926176631349,4.92021562844992,0.612548046737416,2.06775745795806,4.11790139979234,7.90993223824716,4.08599263353899,2.03575365054253,3.18880324214322,4.32755556581346,1.43592335615494,1.42968249611126,0.294869564448166,3.73931777585379,19.4685638318584
"4687","430461","430461 CANUDOS DO VALE",0,0,0,0,55.6792873051225,0,0,0,0,0,55.0357732526142,0,0,58.6510263929619,0,60.2409638554217,0,0
"4688","430462","430462 CAPAO BONITO DO SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,60.9384521633151,0,0,0,0
"4689","430463","430463 CAPAO DA CANOA",0,0,0,0,2.32959045799748,0,0,0,4.24196148298973,0,2.06607301502035,0,1.88504967105883,0,1.81788434619789,0,0,0
"4690","430465","430465 CAPAO DO CIPO",0,0,0,0,0,0,0,0,0,0,28.9939112786315,0,0,0,0,0,0,0
"4691","430466","430466 CAPAO DO LEAO",0,4.09701737135365,16.3565732978941,8.23113013416742,0,0,0,3.94929110224715,0,0,0,0,0,0,0,0,0,10.9533024206798
"4692","430467","430467 CAPIVARI DO SUL",248.618784530387,85.9106529209622,28.4171639670361,25.706940874036,379.650721336371,49.8877525567473,71.8218817333014,23.6574402649633,70.1754385964912,92.5925925925926,114.626318202659,65.3737197646546,21.4592274678112,42.3011844331641,83.4550385979554,0,25.0563768479078,0
"4693","430468","430468 CAPELA DE SANTANA",0,0,0,0,0,0,0,0,8.8581805297192,0,8.72981230903536,0,0,0,0,0,0,8.75963559915907
"4694","430469","430469 CAPITAO",0,37.25782414307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4695","430470","430470 CARAZINHO",0,0,1.65595813737829,0,0,0,0,0,1.61188929544319,1.6078979949512,1.60413224466225,6.45692424413631,1.61004669135405,1.6060387055328,0,0,4.85405475373762,0
"4696","430471","430471 CARAA",0,0,0,0,13.5464643727987,13.4228187919463,0,0,12.7177921912756,0,12.5454773554134,0,12.0918984280532,0,0,11.1644523836106,0,0
"4697","430480","430480 CARLOS BARBOSA",0,0,0,0,0,0,3.70699881376038,14.6632941090216,7.25557772537638,3.59259924555416,0,0,0,0,0,0,0,0
"4698","430485","430485 CARLOS GOMES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4699","430490","430490 CASCA",0,0,11.5740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3209825575395
"4700","430495","430495 CASEIROS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4701","430500","430500 CATUIPE",0,0,0,0,0,10.8802089000109,0,0,31.9081046585833,21.3515533255044,42.8494911622924,11.2981584001808,45.5892409391384,11.4929318469141,11.5861429730043,0,11.528706479133,0
"4702","430510","430510 CAXIAS DO SUL",1.42907841115062,0.246391595089908,1.46281880307289,1.83669908440551,2.94562823452639,1.11879098970489,2.36404587108643,0.850660218662209,1.26354892987935,1.87798913270289,1.44814502965594,1.3886987694145,2.34876865803103,0.386510027036376,1.52754546357186,1.39146198923406,1.0787463241719,2.08656751297845
"4703","430511","430511 CENTENARIO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.697247706422,0,0
"4704","430512","430512 CERRITO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4705","430513","430513 CERRO BRANCO",46.4684014869888,43.0848772081,64.3224699828474,22.4517287831163,44.7727781508843,0,43.1127398146152,21.4868929952729,21.4224507283633,0,21.3037920749893,0,63.9522489874227,0,0,26.2950302392848,0,181.11254851229
"4706","430515","430515 CERRO GRANDE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4707","430517","430517 CERRO GRANDE DO SUL",0,0,0,0,0,9.46073793755913,0,0,0,0,0,0,8.17060217338018,0,0,0,21.7912399215515,10.7032002568768
"4708","430520","430520 CERRO LARGO",0,0,0,0,0,7.47160789001793,0,0,0,0,0,0,0,0,7.02099276837745,0,7.29660707770886,0
"4709","430530","430530 CHAPADA",0,0,10.3369857349597,10.6643915964594,10.6963311584127,0,10.3831377842384,10.3928497193931,0,10.4112441436752,0,10.752688172043,0,0,0,0,0,30.7755437012721
"4710","430535","430535 CHARQUEADAS",0,5.6326921452108,11.0978553394557,8.49377123442808,5.5972237770066,19.3744810406864,7.98105828832903,0,10.4490478305164,2.59074069276406,5.14152034756678,9.92531202699685,7.35492412169948,0,0,2.86090290095554,5.71232720210214,13.8469633609349
"4711","430537","430537 CHARRUA",0,0,0,0,29.0023201856148,0,0,0,0,0,0,0,30.4971027752364,30.750307503075,0,0,0,71.2504453152832
"4712","430540","430540 CHIAPETTA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4713","430543","430543 CHUI",0,0,0,0,0,0,15.9515074174509,15.8227848101266,0,0,0,0,0,0,0,0,0,0
"4714","430544","430544 CHUVISCA",42.8265524625268,19.6001568012544,19.387359441644,0,0,0,0,0,0,18.896447467876,0,18.5150897981855,18.3789744532255,0,18.1225081551287,0,0,21.3401621852326
"4715","430545","430545 CIDREIRA",16.3853842372604,8.6095566078347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85788764571496,0
"4716","430550","430550 CIRIACO",0,0,0,0,0,0,0,0,0,0,0,0,21.0659363808721,0,0,0,0,0
"4717","430558","430558 COLINAS",42.3549343498518,0,0,0,82.7472072817542,0,0,0,0,80.0320128051221,120.048019207683,0,0,0,0,41.407867494824,82.5423029302518,121.261115602264
"4718","430560","430560 COLORADO",0,0,0,0,28.4900284900285,0,0,0,0,0,0,31.0462589257994,0,0,0,0,0,0
"4719","430570","430570 CONDOR",0,0,0,0,0,0,0,0,0,0,0,44.4707975096353,29.6164667555161,14.7950880307738,0,0,15.6103652825476,0
"4720","430580","430580 CONSTANTINA",0,0,0,0,0,0,0,9.9147332936744,9.90687537150783,0,0,0,0,0,0,0,9.62927298988926,0
"4721","430583","430583 COQUEIRO BAIXO",0,62.111801242236,0,0,65.6598818122127,0,63.8162093171666,0,0,0,0,0,0,0,0,0,0,76.27765064836
"4722","430585","430585 COQUEIROS DO SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4723","430587","430587 CORONEL BARROS",0,0,39.5256916996047,0,40.650406504065,0,0,39.2310710082385,0,0,78.1555295037124,79.428117553614,0,0,0,0,0,0
"4724","430590","430590 CORONEL BICACO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5520833333333,0
"4725","430593","430593 CORONEL PILAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.628140703518,0,0
"4726","430595","430595 COTIPORA",0,0,0,0,0,0,24.8818113958696,0,0,0,0,0,0,0,0,0,26.0010400416017,0
"4727","430597","430597 COXILHA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5258511979823,0,0
"4728","430600","430600 CRISSIUMAL",0,6.61550674781688,0,0,0,7.1844241684029,0,0,0,0,14.0894681225784,7.3833431777909,14.8720999405116,7.48671108781912,0,7.78089013383131,0,0
"4729","430605","430605 CRISTAL",0,0,0,0,0,13.5538086202223,0,0,0,0,0,0,0,0,0,0,0,26.8312315535283
"4730","430607","430607 CRISTAL DO SUL",0,0,0,0,0,0,0,0,0,0,0,0,70.2493853178785,0,0,0,0,0
"4731","430610","430610 CRUZ ALTA",0,0,0,0,0,0,0,0,0,0,1.57572128641886,1.64763646549025,1.65840229522878,0,0,0,0,0
"4732","430613","430613 CRUZALTENSE",0,0,0,0,0,0,0,0,0,0,0,0,54.5553737043099,0,0,0,0,0
"4733","430620","430620 CRUZEIRO DO SUL",0,0,7.83883358156306,0,8.08342090372646,8.05152979066023,15.5327741534638,32.9978551394159,8.21760210370614,40.9332787556283,24.4738130200685,24.4100895036615,40.4923874311629,16.1264312207708,16.0552299911696,17.2146668961956,24.4001626677511,103.412616339193
"4734","430630","430630 DAVID CANABARRO",0,0,0,0,0,0,0,0,0,20.6526228831062,0,0,0,21.1148648648649,0,23.1267345050879,0,0
"4735","430632","430632 DERRUBADAS",0,0,0,0,63.4920634920635,0,0,0,0,32,32.2372662798195,35.0631136044881,71.301247771836,0,0,0,0,35.7525920629246
"4736","430635","430635 DEZESSEIS DE NOVEMBRO",0,0,0,0,0,0,0,0,0,36.1141206211629,0,0,0,0,0,0,0,0
"4737","430637","430637 DILERMANDO DE AGUIAR",0,0,0,0,0,0,0,0,31.8877551020408,31.9182891797,31.9488817891374,0,0,0,0,0,0,0
"4738","430640","430640 DOIS IRMAOS",20.6782464846981,23.0149597238205,11.3537448435075,7.25373567387204,0,7.05517144066601,0,10.0462125778581,6.62800331400166,0,3.2517152798101,6.21021580499922,9.1824553885709,9.05824451221353,2.98089247920828,0,3.2563743527956,0
"4739","430642","430642 DOIS IRMAOS DAS MISSOES",0,0,0,0,0,0,0,45.8085203847916,0,0,0,0,0,0,0,0,0,0
"4740","430645","430645 DOIS LAJEADOS",0,0,0,30.5064063453325,0,0,0,0,0,0,0,0,0,0,0,0,32.2893122376493,0
"4741","430650","430650 DOM FELICIANO",0,13.2004488152597,19.6065616626364,6.95410292072323,6.92376930000692,20.6853754395642,26.5992818193909,19.8636032576309,6.59413122321134,6.56857593273778,19.6347928529354,0,0,32.2851423774779,6.4283877603497,0,0,15.0477766909939
"4742","430655","430655 DOM PEDRO DE ALCANTARA",0,0,0,0,0,0,0,0,38.1825124093165,0,0,0,39.4632991318074,0,0,0,0,0
"4743","430660","430660 DOM PEDRITO",0,0,0,0,0,0,0,0,5.01429072857644,0,0,0,2.60003640050961,7.82493022770547,2.6162942807807,0,2.70409129012195,0
"4744","430670","430670 DONA FRANCISCA",23.9750659314313,27.5862068965517,0,29.4031167303734,29.7353553374963,0,0,29.4377391816309,0,0,30.0210147102972,0,32.8839197632358,166.722240746916,0,64.9561545956479,0,0
"4745","430673","430673 DOUTOR MAURICIO CARDOSO",17.9468772433597,0,0,0,0,0,0,0,19.2307692307692,0,19.5694716242661,43.1127398146152,65.948560123104,22.4114746750336,0,22.3713646532438,44.7427293064877,66.0501981505945
